addr:TW:dataset,source,addr:couontry,addr:city,addr:district,addr:hamlet,addr:neighbourhood,addr:place,addr:housenumber,addr:unit,addr:full,description,x_3826,y_3826
168887,新北市政府,TW,新北市,深坑區,阿柔里,006,炮子崙,9號,,新北市深坑區阿柔里006鄰炮子崙9號,資才室不得設籍,311048.7104092804,2764321.061762824
168887,新北市政府,TW,新北市,三芝區,八賢里,005,八連溪,43之6號,,新北市三芝區八賢里005鄰八連溪43之6號,農業資材室,301867.600200,2792022.4178000
168887,新北市政府,TW,新北市,三芝區,八賢里,005,八連溪,43之7號,,新北市三芝區八賢里005鄰八連溪43之7號,農業資材室,301873.9052,2792034.2666
168887,新北市政府,TW,新北市,三芝區,古庄里,012,古庄,99之5號,,新北市三芝區古庄里012鄰古庄99之5號,農業資材室勿辦遷入,299762.0229,2795623.4049
168887,新北市政府,TW,新北市,三芝區,古庄里,007,四棧橋,53之16號,,新北市三芝區古庄里007鄰四棧橋53之16號,農業資材室,298595.45519999996,2795413.3317
168887,新北市政府,TW,新北市,三芝區,古庄里,001,山豬堀,1之1號,,新北市三芝區古庄里001鄰山豬堀1之1號,農業資材室勿辦理戶籍遷入,300432.425696,2793698.0438108
168887,新北市政府,TW,新北市,三芝區,圓山里,007,二坪頂,69之2號,,新北市三芝區圓山里007鄰二坪頂69之2號,農業資材室勿辦理戶籍遷入,304279.141556,2792469.1652383
168887,新北市政府,TW,新北市,三芝區,圓山里,002,五脚松,11之2號,,新北市三芝區圓山里002鄰五脚松11之2號,農業資材室,303236.8365,2790143.9536
168887,新北市政府,TW,新北市,三芝區,圓山里,003,內柑宅,22之2號,,新北市三芝區圓山里003鄰內柑宅22之2號,農業資材室勿辦遷入登記,303974.321706,2790035.3972183
168887,新北市政府,TW,新北市,三芝區,圓山里,011,石曹子坑,53之8號,,新北市三芝區圓山里011鄰石曹子坑53之8號,農業資材室勿辦遷入,302179.125067,2788976.8529367
168887,新北市政府,TW,新北市,三芝區,埔坪里,024,埔頭坑,124之2號,,新北市三芝區埔坪里024鄰埔頭坑124之2號,農業資材室,302338.8716,2792982.2695
168887,新北市政府,TW,新北市,三芝區,埔頭里,001,埔頭,1之6號,,新北市三芝區埔頭里001鄰埔頭1之6號,農業資材室,300937.488,2793490.7276
168887,新北市政府,TW,新北市,三芝區,埔頭里,001,埔頭,1之7號,,新北市三芝區埔頭里001鄰埔頭1之7號,農業資材室,300935.5037,2793497.438
168887,新北市政府,TW,新北市,三芝區,埔頭里,031,埔頭,23之1號,,新北市三芝區埔頭里031鄰埔頭23之1號,農業資材室勿辦戶籍遷入登記,299469.842625,2794798.5858758
168887,新北市政府,TW,新北市,三芝區,店子里,007,店子,45之5號,,新北市三芝區店子里007鄰店子45之5號,農業資材室,300788.7422,2788813.2662
168887,新北市政府,TW,新北市,三芝區,店子里,012,菜公坑,88之2號,,新北市三芝區店子里012鄰菜公坑88之2號,農業資材室勿辦遷入登記,301966.422537,2788137.6779000
168887,新北市政府,TW,新北市,三芝區,店子里,001,龜子山,8之1號,,新北市三芝區店子里001鄰龜子山8之1號,農業資材室勿辦理戶籍遷入,300521.814229,2790149.4700583
168887,新北市政府,TW,新北市,三芝區,後厝里,010,大片頭,67之3號,,新北市三芝區後厝里010鄰大片頭67之3號,農業資材室勿辦理戶籍遷入,296919.925770,2792735.3106017
168887,新北市政府,TW,新北市,三芝區,後厝里,019,番子崙,16之1號,,新北市三芝區後厝里019鄰番子崙16之1號,農業資材室,298751.950481,2792372.1262483
168887,新北市政府,TW,新北市,三芝區,後厝里,015,陽住坑,4之2號,,新北市三芝區後厝里015鄰陽住坑4之2號,農業資材室,298732.6208,2793160.7535
168887,新北市政府,TW,新北市,三芝區,後厝里,015,陽住坑,4之3號,,新北市三芝區後厝里015鄰陽住坑4之3號,農業資材室,298725.34270000003,2793155.8902
168887,新北市政府,TW,新北市,三芝區,新庄里,005,新庄子,51之58號,,新北市三芝區新庄里005鄰新庄子51之58號,農業資材室,301178.415200,2796668.4327000
168887,新北市政府,TW,新北市,三芝區,新庄里,008,新庄子,93之1號,,新北市三芝區新庄里008鄰新庄子93之1號,農業資材室勿辦理戶籍遷入,301440.297033,2795733.8157083
168887,新北市政府,TW,新北市,三芝區,新庄里,010,新庄子,113之8號,,新北市三芝區新庄里010鄰新庄子113之8號,農業資材室,302036.214000,2795396.5836000
168887,新北市政府,TW,新北市,三芝區,新庄里,001,蕃社后,1之3號,,新北市三芝區新庄里001鄰蕃社后1之3號,農業資材室,300273.8501,2795291.5076
168887,新北市政府,TW,新北市,三芝區,新庄里,002,蕃社后,15之7號,,新北市三芝區新庄里002鄰蕃社后15之7號,農業資材室勿辦遷入,300317.164378,2795398.1077609
168887,新北市政府,TW,新北市,三芝區,新庄里,002,蕃社后,15之8號,,新北市三芝區新庄里002鄰蕃社后15之8號,農業資材室勿辦遷入,300317.693545,2795390.4348442
168887,新北市政府,TW,新北市,三芝區,新庄里,004,蕃社后,41之2號,,新北市三芝區新庄里004鄰蕃社后41之2號,農業資材室,300613.801,2793941.6127
168887,新北市政府,TW,新北市,三芝區,新庄里,004,蕃社后,41之3號,,新北市三芝區新庄里004鄰蕃社后41之3號,農業資材室勿辦遷入登記,300598.151878,2796057.1848442
168887,新北市政府,TW,新北市,三芝區,橫山里,006,大坑,12之3號,,新北市三芝區橫山里006鄰大坑12之3號,農業資材室,302572.4779,2794332.227
168887,新北市政府,TW,新北市,三芝區,橫山里,005,大坑,23之2號,,新北市三芝區橫山里005鄰大坑23之2號,農業資材室,302786.878770977,2794253.7620484033
168887,新北市政府,TW,新北市,三芝區,橫山里,007,大坑,1之3號,,新北市三芝區橫山里007鄰大坑1之3號,農業資材室,301725.3504,2795103.0665
168887,新北市政府,TW,新北市,三芝區,橫山里,005,大坑,23之5號,,新北市三芝區橫山里005鄰大坑23之5號,農業資材室,302876.8021855499,2794266.4738463797
168887,新北市政府,TW,新北市,三芝區,橫山里,017,橫山,39之7號,,新北市三芝區橫山里017鄰橫山39之7號,農業資材室勿辦理戶籍遷入,304822.474691,2794008.0791125
168887,新北市政府,TW,新北市,三芝區,橫山里,019,橫山,57之3號,,新北市三芝區橫山里019鄰橫山57之3號,農業資材室勿辦理戶籍遷入,303772.047840,2794023.4732542
168887,新北市政府,TW,新北市,三芝區,興華里,008,楓子林,20號,,新北市三芝區興華里008鄰楓子林20號,農業資材室勿辦理戶籍遷入,299194.758754,2788760.5911950
168887,新北市政府,TW,新北市,三芝區,興華里,008,楓子林,37之6號,,新北市三芝區興華里008鄰楓子林37之6號,農業資材室,299416.6255,2789030.7406
168887,新北市政府,TW,新北市,三芝區,興華里,010,楓子林,50之7號,,新北市三芝區興華里010鄰楓子林50之7號,農業資材室,300552.450600,2789279.0265000
168887,新北市政府,TW,新北市,三芝區,興華里,010,楓子林,55之3號,,新北市三芝區興華里010鄰楓子林55之3號,農業資材室勿辦理戶籍遷入,300450.570300,2789577.7023042
168887,新北市政府,TW,新北市,三芝區,興華里,010,楓子林,55之5號,,新北市三芝區興華里010鄰楓子林55之5號,農業資材室,300335.02400000003,2789709.4371
168887,新北市政府,TW,新北市,三芝區,興華里,016,車埕,31之3號,,新北市三芝區興華里016鄰車埕31之3號,農業資材室,300616.0932,2787416.9055
168887,新北市政府,TW,新北市,三芝區,茂長里,006,陳厝坑,3之5號,,新北市三芝區茂長里006鄰陳厝坑3之5號,農業資材室,301437.9702,2795148.4098
168887,新北市政府,TW,新北市,三芝區,茂長里,001,陳厝坑,48之10號,,新北市三芝區茂長里001鄰陳厝坑48之10號,農業資材室,303080.5693,2792468.3266
168887,新北市政府,TW,新北市,三芝區,茂長里,001,陳厝坑,48之7號,,新北市三芝區茂長里001鄰陳厝坑48之7號,農業資材室,303088.6882,2792482.4674
168887,新北市政府,TW,新北市,三芝區,茂長里,001,陳厝坑,48之8號,,新北市三芝區茂長里001鄰陳厝坑48之8號,農業資材室,303086.8077,2792479.6383
168887,新北市政府,TW,新北市,三芝區,茂長里,001,陳厝坑,48之9號,,新北市三芝區茂長里001鄰陳厝坑48之9號,農業資材室,303074.4699,2792473.2741
168887,新北市政府,TW,新北市,三芝區,茂長里,007,陳厝坑,52之1號,,新北市三芝區茂長里007鄰陳厝坑52之1號,農業資材室勿辦遷入,301551.015093,2793921.5452350
168887,新北市政府,TW,新北市,三芝區,茂長里,007,陳厝坑,52之3號,,新北市三芝區茂長里007鄰陳厝坑52之3號,農業資材室勿辦理戶籍遷入,301516.222385,2793880.8655475
168887,新北市政府,TW,新北市,三芝區,茂長里,009,陳厝坑,73之1號,,新北市三芝區茂長里009鄰陳厝坑73之1號,農業資材室,301471.3253,2794555.6351
168887,新北市政府,TW,新北市,三芝區,錫板里,007,海尾,28之1號,,新北市三芝區錫板里007鄰海尾28之1號,農業資材室勿辦遷入,298930.087394,2794048.5272250
168887,新北市政府,TW,新北市,三芝區,錫板里,007,海尾,28之2號,,新北市三芝區錫板里007鄰海尾28之2號,農業資材室勿辦理戶籍遷入,298908.523852,2794023.4579542
168887,新北市政府,TW,新北市,三芝區,錫板里,008,海尾,33之1號,,新北市三芝區錫板里008鄰海尾33之1號,農業資材室,299141.1308,2793480.5295
168887,新北市政府,TW,新北市,石門區,富基里,006,崁子脚,80之1號,,新北市石門區富基里006鄰崁子脚80之1號,農業資材室,303593.4961,2796778.3225000002
168887,新北市政府,TW,新北市,石門區,富基里,007,崁子脚,37之8號,,新北市石門區富基里007鄰崁子脚37之8號,農業資材室不供設籍,304158.6674,2795661.9448
168887,新北市政府,TW,新北市,石門區,富基里,013,楓林,64之2號,,新北市石門區富基里013鄰楓林64之2號,農業資材室,304507.26869999995,2795770.0812
168887,新北市政府,TW,新北市,石門區,尖鹿里,007,尖子鹿,47之2號,,新北市石門區尖鹿里007鄰尖子鹿47之2號,農業資材室,308513.6323,2795649.7286
168887,新北市政府,TW,新北市,石門區,山溪里,003,老崩山,55之2號,,新北市石門區山溪里003鄰老崩山55之2號,農業資材室,306131.3689,2797666.8156
168887,新北市政府,TW,新北市,石門區,德茂里,005,下員坑,58之6號,,新北市石門區德茂里005鄰下員坑58之6號,農業資材室,302930.132800,2795467.8660000
168887,新北市政府,TW,新北市,石門區,德茂里,009,八甲,19之2號,,新北市石門區德茂里009鄰八甲19之2號,農業資材室,302948.7381,2796942.1612
168887,新北市政府,TW,新北市,石門區,老梅里,015,猪槽潭,27之3號,,新北市石門區老梅里015鄰猪槽潭27之3號,農業資材室,305996.152,2793824.9602
168887,新北市政府,TW,新北市,石門區,茂林里,008,坪林,38之6號,,新北市石門區茂林里008鄰坪林38之6號,農業資材室,309576.3437908148,2794630.140145329
168887,新北市政府,TW,新北市,石門區,草里里,009,五爪崙,8之37號,,新北市石門區草里里009鄰五爪崙8之37號,農業資材室,311061.06690000003,2794770.4315
168887,新北市政府,TW,新北市,八里區,埤頭里,026,華富山,3之1號,,新北市八里區埤頭里026鄰華富山3之1號,農業資材室,292052.2826,2782118.7982
168887,新北市政府,TW,新北市,三峽區,五寮里,003,五寮,52之2號,,新北市三峽區五寮里003鄰五寮52之2號,農業資材室不供設戶籍,287220.3308922693,2750915.8411553586
168887,新北市政府,TW,新北市,三峽區,五寮里,011,詩朗,11之7號,,新北市三峽區五寮里011鄰詩朗11之7號,農業資材室不供設戶籍,287574.90896153,2750067.196561762
168887,新北市政府,TW,新北市,三峽區,五寮里,011,詩朗,15之1號,,新北市三峽區五寮里011鄰詩朗15之1號,農業資材室不供設戶籍,287475.7563898325,2749781.965581019
168887,新北市政府,TW,新北市,三峽區,五寮里,013,詩朗,45之2號,,新北市三峽區五寮里013鄰詩朗45之2號,農業資材室不供設戶籍,286367.9341942149,2749364.5961863506
168887,新北市政府,TW,新北市,三峽區,五寮里,014,詩朗,74之6號,,新北市三峽區五寮里014鄰詩朗74之6號,農業資材室不供設戶籍,286534,2748588
168887,新北市政府,TW,新北市,三峽區,五寮里,002,五寮,39之1號,,新北市三峽區五寮里002鄰五寮39之1號,農業資材室不得作為設籍使用,287644.486868171,2751209.977088166
168887,新北市政府,TW,新北市,三峽區,五寮里,011,詩朗,9之9號,,新北市三峽區五寮里011鄰詩朗9之9號,農業資材室不供設戶籍,287435.9509,2749722.2471000003
168887,新北市政府,TW,新北市,三峽區,五寮里,014,詩朗,74之1號,,新北市三峽區五寮里014鄰詩朗74之1號,農業資材室不得作為設籍使用,286201.34400000004,2748604.6654
168887,新北市政府,TW,新北市,三峽區,嘉添里,014,白雞,68之500號,,新北市三峽區嘉添里014鄰白雞68之500號,林業資材室不供設戶籍,289485.1066937528,2755844.0224147686
168887,新北市政府,TW,新北市,三峽區,嘉添里,010,白雞,75號,,新北市三峽區嘉添里010鄰白雞75號,農業資材室不供設戶籍,0290448,2755856
168887,新北市政府,TW,新北市,三峽區,嘉添里,011,白雞,87之10號,,新北市三峽區嘉添里011鄰白雞87之10號,農糧產品加工室不供設戶籍,291056.89749956736,2755561.1200857847
168887,新北市政府,TW,新北市,三峽區,嘉添里,011,白雞,87之9號,,新北市三峽區嘉添里011鄰白雞87之9號,農糧產品加工室不供設戶籍,291068.2411461905,2755573.27958907
168887,新北市政府,TW,新北市,三峽區,嘉添里,013,白雞,100之16號,,新北市三峽區嘉添里013鄰白雞100之16號,農業資材室不供設戶籍,0289362,2754773
168887,新北市政府,TW,新北市,三峽區,嘉添里,013,白雞,100之6號,,新北市三峽區嘉添里013鄰白雞100之6號,農業資材室不供設戶籍,289803.208997486,2754842.582620257
168887,新北市政府,TW,新北市,三峽區,嘉添里,013,白雞,98之2號,,新北市三峽區嘉添里013鄰白雞98之2號,農業資材室不供設戶籍,289760.874,2755138.2846
168887,新北市政府,TW,新北市,三峽區,嘉添里,008,白雞,38之32號,,新北市三峽區嘉添里008鄰白雞38之32號,警衛室,287735.52755969204,2756093.6601945245
168887,新北市政府,TW,新北市,三峽區,安坑里,006,建安,119之1號,,新北市三峽區安坑里006鄰建安119之1號,農業資材室不供設戶籍,297136.9841447736,2756736.633498205
168887,新北市政府,TW,新北市,三峽區,安坑里,006,建安,121之1號,,新北市三峽區安坑里006鄰建安121之1號,農業資材室不供設戶籍,297144,2756684
168887,新北市政府,TW,新北市,三峽區,安坑里,010,安坑,33之6號,,新北市三峽區安坑里010鄰安坑33之6號,禽舍不供設戶籍,295599.2085,2758103.0672
168887,新北市政府,TW,新北市,三峽區,安坑里,010,安坑,35之7號,,新北市三峽區安坑里010鄰安坑35之7號,禽舍不得作為設籍使用,295782.667100,2758357.7528000
168887,新北市政府,TW,新北市,三峽區,安坑里,008,建安,96之2號,,新北市三峽區安坑里008鄰建安96之2號,農業資材室不得作為設籍使用,296081.99662441364,2757134.9138125186
168887,新北市政府,TW,新北市,三峽區,弘道里,006,弘道,130之5號,,新北市三峽區弘道里006鄰弘道130之5號,農業資材室不作為設籍使用,284910.3076,2756812.0091
168887,新北市政府,TW,新北市,三峽區,弘道里,011,麻園,3之6號,,新北市三峽區弘道里011鄰麻園3之6號,菇類栽培場不供設戶籍,286784.95585788816,2757206.5934559307
168887,新北市政府,TW,新北市,三峽區,弘道里,014,麻園,12之8號,,新北市三峽區弘道里014鄰麻園12之8號,管理室不供設戶籍,286568.4752986534,2756504.106244937
168887,新北市政府,TW,新北市,三峽區,弘道里,012,麻園,37之6號,,新北市三峽區弘道里012鄰麻園37之6號,菇類栽培場不供設戶籍,286673.6266102976,2756976.6363168564
168887,新北市政府,TW,新北市,三峽區,弘道里,011,麻園,62號,,新北市三峽區弘道里011鄰麻園62號,農業資材室不供設戶籍,286755.6409259806,2757146.4601006526
168887,新北市政府,TW,新北市,三峽區,弘道里,011,麻園,63號,,新北市三峽區弘道里011鄰麻園63號,管理室不供設戶籍,286760.7515730852,2757160.214486034
168887,新北市政府,TW,新北市,三峽區,弘道里,012,麻園,37之5號,,新北市三峽區弘道里012鄰麻園37之5號,禽舍不供設戶籍,286695.2396,2756945.0453000003
168887,新北市政府,TW,新北市,三峽區,插角里,007,插角,150之3號,,新北市三峽區插角里007鄰插角150之3號,農業資材室不供設戶籍,292220.3178258998,2752399.495058068
168887,新北市政府,TW,新北市,三峽區,插角里,007,插角,150之2號,,新北市三峽區插角里007鄰插角150之2號,農業資材室不供設戶籍,292200.2546574096,2752402.1287124264
168887,新北市政府,TW,新北市,三峽區,插角里,007,插角,151之1號,,新北市三峽區插角里007鄰插角151之1號,農業資材室不供設戶籍,292111.45803598023,2752671.7780626724
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,173之3號,,新北市三峽區插角里009鄰插角173之3號,林業資材室不供設戶籍,0291621,2752853
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,173之5號,,新北市三峽區插角里009鄰插角173之5號,農業資材室不供設戶籍,291563,2752817
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,173之10號,,新北市三峽區插角里009鄰插角173之10號,林業資材室不供設戶籍,0291526,2752738
168887,新北市政府,TW,新北市,三峽區,插角里,012,插角,234之12號,,新北市三峽區插角里012鄰插角234之12號,農業資材室不供設戶籍,292173.07253909553,2751787.24379083
168887,新北市政府,TW,新北市,三峽區,插角里,013,東眼,1之7號,,新北市三峽區插角里013鄰東眼1之7號,林業資材室不供設戶籍,291510.4741287436,2751099.829287611
168887,新北市政府,TW,新北市,三峽區,插角里,013,東眼,1之5號,,新北市三峽區插角里013鄰東眼1之5號,林業資材室不供設戶籍,291484.33436902886,2751061.367286078
168887,新北市政府,TW,新北市,三峽區,插角里,016,插角,53號,,新北市三峽區插角里016鄰插角53號,林業資材室不供設戶籍,291173.9027369515,2750143.2287328523
168887,新北市政府,TW,新北市,三峽區,插角里,007,插角,144之5號,,新北市三峽區插角里007鄰插角144之5號,農業資材室不供設戶籍,292028.17704966734,2752360.722607559
168887,新北市政府,TW,新北市,三峽區,插角里,012,插角,234之10號,,新北市三峽區插角里012鄰插角234之10號,農業資材室不供設戶籍,292049.5286,2751548.4493
168887,新北市政府,TW,新北市,三峽區,插角里,012,插角,220之1號,,新北市三峽區插角里012鄰插角220之1號,辦公室不供設立戶籍,291972.932403,2751138.72588
168887,新北市政府,TW,新北市,三峽區,插角里,007,插角,154之6號,,新北市三峽區插角里007鄰插角154之6號,農業資材室號碼不得作為設籍使用,291881.80889158195,2752634.800426559
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,170之6號,,新北市三峽區插角里009鄰插角170之6號,農業資材室不得作為設籍使用,291933.75714646384,2752983.0061438335
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,173之12號,,新北市三峽區插角里009鄰插角173之12號,農業資材室不得設籍使用,291529.98794046044,2752732.2009645975
168887,新北市政府,TW,新北市,三峽區,插角里,009,插角,173之21號,,新北市三峽區插角里009鄰插角173之21號,農業資材室不得設籍使用,292188.8578,2753409.4387
168887,新北市政府,TW,新北市,三峽區,插角里,011,插角,208之1號,,新北市三峽區插角里011鄰插角208之1號,農業資材室不供設戶籍,292886.3357,2752074.7267
168887,新北市政府,TW,新北市,三峽區,插角里,014,東眼,3之1號,,新北市三峽區插角里014鄰東眼3之1號,林業資材室不供設戶籍,291363.6942,2750808.9866
168887,新北市政府,TW,新北市,三峽區,有木里,002,有木,18之2號,,新北市三峽區有木里002鄰有木18之2號,農業資材室不供設戶籍,293090.4294563653,2750549.4146596165
168887,新北市政府,TW,新北市,三峽區,有木里,004,有木,80之6號,,新北市三峽區有木里004鄰有木80之6號,林業資材室不供設戶籍,294348.98073888157,2751776.765308402
168887,新北市政府,TW,新北市,三峽區,有木里,004,有木,82之3號,,新北市三峽區有木里004鄰有木82之3號,農業資材室不供設戶籍,294241,2751715
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之10號,,新北市三峽區有木里005鄰有木89之10號,農業資材室不供設戶籍,294885.53955502214,2751717.1587646506
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之9號,,新北市三峽區有木里005鄰有木89之9號,農業資材室不供設戶籍,294880.60379833605,2751793.7224968173
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之12號,,新北市三峽區有木里005鄰有木89之12號,農業資材室不供設戶籍,295087.1395769462,2751880.0762929213
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,97之9號,,新北市三峽區有木里005鄰有木97之9號,農業資材室不供設戶籍,294810.47446600726,2751381.0436925595
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,106之8號,,新北市三峽區有木里005鄰有木106之8號,休閒農業設施不供設戶籍,293982.9291680016,2750640.3539341437
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,129之2號,,新北市三峽區有木里005鄰有木129之2號,農業資材室不供設戶籍,294780.13458096043,2749879.8976401496
168887,新北市政府,TW,新北市,三峽區,有木里,012,有木,230之8號,,新北市三峽區有木里012鄰有木230之8號,林業資材室不供設戶籍,0294047,2748865
168887,新北市政府,TW,新北市,三峽區,有木里,001,有木,9之6號,,新北市三峽區有木里001鄰有木9之6號,林業資材室不供設戶籍,293592.85360000003,2751405.2986
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之8號,,新北市三峽區有木里005鄰有木89之8號,農業資材室不供設戶籍,294989.884,2751662.4531
168887,新北市政府,TW,新北市,三峽區,有木里,004,有木,81之9號,,新北市三峽區有木里004鄰有木81之9號,林業資材室不供設戶籍,294519.297,2752423.183
168887,新北市政府,TW,新北市,三峽區,有木里,004,有木,82之1號,,新北市三峽區有木里004鄰有木82之1號,農業資材室不供設戶籍,294286.7843,2751689.3056
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之6號,,新北市三峽區有木里005鄰有木89之6號,農業資材室不得作為設籍使用,295215.67761591926,2751924.269750286
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,89之7號,,新北市三峽區有木里005鄰有木89之7號,農業資材室不得作為設籍使用,295230.456673378,2751913.5370962643
168887,新北市政府,TW,新北市,三峽區,有木里,005,有木,92之1號,,新北市三峽區有木里005鄰有木92之1號,農業資材室不得作為設籍使用,295067.685900,2751389.1429000
168887,新北市政府,TW,新北市,三峽區,添福里,001,添福,2之36號,,新北市三峽區添福里001鄰添福2之36號,農業資材室不供設戶籍,287336.8902089503,2755404.7328901845
168887,新北市政府,TW,新北市,三峽區,添福里,009,添福,200號,,新北市三峽區添福里009鄰添福200號,農業資材室不供設戶籍,289215.33247235836,2754388.6723123486
168887,新北市政府,TW,新北市,三峽區,添福里,001,添福,2之7號,,新北市三峽區添福里001鄰添福2之7號,農業資材室不得作為設籍使用,287462.1635687763,2755677.3467548936
168887,新北市政府,TW,新北市,三峽區,添福里,006,添福,151之5號,,新北市三峽區添福里006鄰添福151之5號,禽舍不得作為設籍使用,287916.12812190125,2754616.54295863
168887,新北市政府,TW,新北市,三峽區,金圳里,001,圳頭,1之18號,,新北市三峽區金圳里001鄰圳頭1之18號,集貨運銷處理室,287950.2392603381,2753545.7511255895
168887,新北市政府,TW,新北市,三峽區,金圳里,008,金敏,41之6號,,新北市三峽區金圳里008鄰金敏41之6號,農業資材室不供設戶籍,290137.5062186492,2753165.4130339026
168887,新北市政府,TW,新北市,三峽區,金圳里,011,金敏,66之1號,,新北市三峽區金圳里011鄰金敏66之1號,農業資材室不供設戶籍,288901.08116350597,2751869.126114903
168887,新北市政府,TW,新北市,三峽區,金圳里,010,金敏,149之12號,,新北市三峽區金圳里010鄰金敏149之12號,農業資材室不供設戶籍,289051.3838143583,2751050.025147692
168887,新北市政府,TW,新北市,三峽區,金圳里,010,金敏,149之16號,,新北市三峽區金圳里010鄰金敏149之16號,農業資材室不供設戶籍,289075.06279493915,2751015.3210165654
168887,新北市政府,TW,新北市,三峽區,金圳里,010,金敏,149之10號,,新北市三峽區金圳里010鄰金敏149之10號,農業資材室不供設戶籍,288951.5918483501,2751048.259968776
168887,新北市政府,TW,新北市,三峽區,金圳里,010,金敏,160號,,新北市三峽區金圳里010鄰金敏160號,農業資材室不供設戶籍,289234.7629181808,2750995.289706604
168887,新北市政府,TW,新北市,三峽區,金圳里,010,金敏,161號,,新北市三峽區金圳里010鄰金敏161號,農業資材室不供設戶籍,289293.09862103465,2750973.6228314103
168887,新北市政府,TW,新北市,石碇區,潭邊里,001,員潭子坑,9之5號,,新北市石碇區潭邊里001鄰員潭子坑9之5號,資材室不供設籍,314559.96982428065,2764952.5139611103
168887,新北市政府,TW,新北市,坪林區,坪林里,002,坪林,106之1號,,新北市坪林區坪林里002鄰坪林106之1號,臺北縣坪林鄉戶政事務所,321860.435999,2758850.4003900
168887,新北市政府,TW,新北市,金山區,五湖里,013,南勢湖,4之1號,,新北市金山區五湖里013鄰南勢湖4之1號,農業資材室,312646.0394,2790197.2458
168887,新北市政府,TW,新北市,金山區,兩湖里,006,倒照湖,15之8號,,新北市金山區兩湖里006鄰倒照湖15之8號,農業資材室不供設籍,309823.27398873225,2792038.7888536504
168887,新北市政府,TW,新北市,金山區,兩湖里,003,倒照湖,16之3號,,新北市金山區兩湖里003鄰倒照湖16之3號,農業資材室,310313.348900,2791847.0631000
168887,新北市政府,TW,新北市,金山區,兩湖里,006,倒照湖,25之3號,,新北市金山區兩湖里006鄰倒照湖25之3號,農業資材室,309829.862800,2792325.7718000
168887,新北市政府,TW,新北市,金山區,兩湖里,003,倒照湖,28號,6,新北市金山區兩湖里003鄰倒照湖28號之6,農業資材室不供設籍,310352.88331753196,2792372.1295757256
168887,新北市政府,TW,新北市,金山區,兩湖里,002,葵扇湖,18之6號,,新北市金山區兩湖里002鄰葵扇湖18之6號,農業資材室,309508.77170000004,2791518.3882
168887,新北市政府,TW,新北市,金山區,兩湖里,002,葵扇湖,18之7號,,新北市金山區兩湖里002鄰葵扇湖18之7號,農業資材室,309509.6237,2791508.9851
168887,新北市政府,TW,新北市,金山區,六股里,008,曲尺坑,3之10號,,新北市金山區六股里008鄰曲尺坑3之10號,農業資材室,311162.958400,2791134.1081000
168887,新北市政府,TW,新北市,金山區,六股里,008,曲尺坑,3之5號,,新北市金山區六股里008鄰曲尺坑3之5號,農業資材室,311166.416,2791116.519
168887,新北市政府,TW,新北市,金山區,六股里,006,頂六股,6之2號,,新北市金山區六股里006鄰頂六股6之2號,農業資材室,311848.1756,2790346.8135
168887,新北市政府,TW,新北市,金山區,六股里,006,頂六股,6之5號,,新北市金山區六股里006鄰頂六股6之5號,農業資材室,311818.2311,2790334.5813
168887,新北市政府,TW,新北市,金山區,六股里,006,頂六股,7之6號,,新北市金山區六股里006鄰頂六股7之6號,農業資材室,311620.986700,2790474.0630000
168887,新北市政府,TW,新北市,金山區,重和里,002,林口,35之6號,,新北市金山區重和里002鄰林口35之6號,農業資材室,309784.0386,2788194.6431
168887,新北市政府,TW,新北市,萬里區,中幅里,005,中福,104之2號,,新北市萬里區中幅里005鄰中福104之2號,農業資材室,318079.88269999995,2784704.2742
168887,新北市政府,TW,新北市,萬里區,中幅里,008,中福,125之1號,,新北市萬里區中幅里008鄰中福125之1號,農業資材室,318168.750900,2784346.6849000
168887,新北市政府,TW,新北市,萬里區,中幅里,013,大湖,6號,11,新北市萬里區中幅里013鄰大湖6號之11,農業資材室不得設籍,316931.305700065,2785339.9124298687
168887,新北市政府,TW,新北市,萬里區,中幅里,013,大湖,6號,12,新北市萬里區中幅里013鄰大湖6號之12,農業資材室不得設籍,317010.919468856,2785429.9397451994
168887,新北市政府,TW,新北市,萬里區,中幅里,013,大湖,6之13號,,新北市萬里區中幅里013鄰大湖6之13號,農業資材室,316978.16003546235,2785420.2728356244
168887,新北市政府,TW,新北市,萬里區,中幅里,013,大湖,6之8號,,新北市萬里區中幅里013鄰大湖6之8號,資材室不供設籍,317207.44615500955,2785517.834894964
168887,新北市政府,TW,新北市,萬里區,中幅里,013,大湖,6號,9,新北市萬里區中幅里013鄰大湖6號之9,資材室不供設籍,317053.55468527553,2785473.1832682234
